"analysis_id","draw","replicate","estimand","regime","pooling_rho","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","assigned_away_population_share","roundtrip_participant_km","taker_mean_distance_km"
"exponential-cluster-weights",402,402,"population","bracelet",NA,75,51,0.791893974097364,0.316877907448544,0.329013949432809,31602.4478709202,1.99568174035999,3.2766433130779,75,0,0,75,0.328881977758434,12.676143267101,0.893162037229834,104717.630118922,1.65679618469177
"exponential-cluster-weights",402,402,"legacy","control",NA,105,30,0.479166666666667,0.329837557759526,0.329837557759526,47.4966083173717,1.27757645550397,3.20578151406565,105,0,0,105,0.32829072232922,0.222744301963999,0.736111111111111,71.9998340410548,0.75794711024367
"exponential-cluster-weights",402,402,"legacy","bracelet",NA,78,49,0.798611111111111,0.329054155173899,0.329054155173899,47.3837983450414,1.98182252602084,3.25257426446003,78,0,0,78,0.32829072232922,0.109934329633653,0.909722222222222,159.514401606147,1.68321670251705
"exponential-cluster-weights",402,402,"pooling-000","control",0,100,34,0.449589805522009,0.298626193395305,0.328940903559925,31595.4316687379,1.27146427741202,3.20578151406565,100,0,0,100,0.328881977758434,5.65994108476298,0.756111273060426,50118.0100185507,0.793121147133116
"exponential-cluster-weights",402,402,"pooling-000","bracelet",0,75,51,0.791893974097364,0.316877907448544,0.329013949432809,31602.4478709202,1.99568174035999,3.2766433130779,75,0,0,75,0.328881977758434,12.676143267101,0.893162037229834,104717.630118922,1.65679618469177
"exponential-cluster-weights",402,402,"pooling-050","control",0.5,100,34,0.449589805522009,0.298626193395305,0.328940903559925,31595.4316687379,1.27146427741202,3.20578151406565,100,0,0,100,0.328881977758434,5.65994108476298,0.756111273060426,50118.0100185507,0.793121147133116
"exponential-cluster-weights",402,402,"pooling-050","bracelet",0.5,89,41,0.596874609586474,0.306218330961547,0.329212131621964,31621.4836665529,1.5710990764411,3.25357878179856,89,0,0,89,0.328881977758434,31.7119388997817,0.809228334652063,69574.2736292835,1.10011083545195
"exponential-cluster-weights",402,402,"pooling-100","control",1,100,34,0.449589805522009,0.298626193395305,0.328940903559925,31595.4316687379,1.27146427741202,3.20578151406565,100,0,0,100,0.328881977758434,5.65994108476298,0.756111273060426,50118.0100185507,0.793121147133116
"exponential-cluster-weights",402,402,"pooling-100","bracelet",1,97,36,0.490463498938075,0.299676866221916,0.329889762376754,31686.571455812,1.37146583015421,3.23465370020018,97,0,0,97,0.328881977758434,96.7997281589014,0.693530587598384,54624.173855731,0.861945160774277
"exponential-cluster-weights",403,403,"population","control",NA,103,36,0.441864823220755,0.333557536184982,0.358382390729587,34423.3453943583,1.20843814194676,2.94892546449164,103,0,0,103,0.358111056477262,26.0621976043403,0.746075042685212,61474.8119995848,0.892923266105044
"exponential-cluster-weights",403,403,"population","bracelet",NA,94,40,0.539280806229959,0.339486960608257,0.358866131966254,34469.8097076226,1.42092263566329,3.15011459104687,94,0,0,94,0.358111056477262,72.5265108686654,0.796537292300004,76878.258246147,1.11515350531724
"exponential-cluster-weights",403,403,"legacy","control",NA,108,29,0.451388888888889,0.359655626938869,0.359655626938869,51.7904102791971,1.20333294728762,2.95778462623198,108,0,0,108,0.357683864772085,0.283933752016871,0.736111111111111,88.1853411309449,0.851367469919105
"exponential-cluster-weights",403,403,"legacy","bracelet",NA,98,34,0.555555555555556,0.358173441227328,0.358173441227328,51.5769755367353,1.4346496321137,3.20573768696429,98,0,0,98,0.357683864772085,0.07049900955505,0.791666666666667,113.723870831054,1.10246742512127
"exponential-cluster-weights",403,403,"pooling-000","control",0,103,36,0.441864823220755,0.333557536184982,0.358382390729587,34423.3453943583,1.20843814194676,2.94892546449164,103,0,0,103,0.358111056477262,26.0621976043403,0.746075042685212,61474.8119995848,0.892923266105044
"exponential-cluster-weights",403,403,"pooling-000","bracelet",0,94,40,0.539280806229959,0.339486960608257,0.358866131966254,34469.8097076226,1.42092263566329,3.15011459104687,94,0,0,94,0.358111056477262,72.5265108686654,0.796537292300004,76878.258246147,1.11515350531724
"exponential-cluster-weights",403,403,"pooling-050","control",0.5,103,36,0.441864823220755,0.333557536184982,0.358382390729587,34423.3453943583,1.20843814194676,2.94892546449164,103,0,0,103,0.358111056477262,26.0621976043403,0.746075042685212,61474.8119995848,0.892923266105044
"exponential-cluster-weights",403,403,"pooling-050","bracelet",0.5,99,37,0.484102361221005,0.339968721755721,0.359533224411339,34533.8852711579,1.29935879189337,3.04331980055822,99,0,0,99,0.358111056477262,136.602074403978,0.759047182775996,68008.3847505798,0.984661647778438
"exponential-cluster-weights",403,403,"pooling-100","control",1,103,36,0.441864823220755,0.333557536184982,0.358382390729587,34423.3453943583,1.20843814194676,2.94892546449164,103,0,0,103,0.358111056477262,26.0621976043403,0.746075042685212,61474.8119995848,0.892923266105044
"exponential-cluster-weights",403,403,"pooling-100","bracelet",1,102,35,0.440511389663932,0.335242131237801,0.358975473145048,34480.3121465281,1.21972384599521,3.01991311871783,102,0,0,102,0.358111056477262,83.028949774176,0.752571523757964,61506.6539869651,0.891909761802408
"exponential-cluster-weights",404,404,"population","control",NA,100,34,0.449589805522009,0.298303318102875,0.333326404301942,32016.6677860101,1.27146427741202,3.20578151406565,100,0,0,100,0.332090685975153,118.693216724721,0.756111273060426,46598.1923457746,0.727717710306754
"exponential-cluster-weights",404,404,"population","bracelet",NA,72,53,0.842783075833923,0.325549751429165,0.334833200142639,32161.3985401007,2.15396055284895,3.33255225362183,72,0,0,72,0.332090685975153,263.423970815333,0.922521134385541,116397.23929569,1.80957987804168
"exponential-cluster-weights",404,404,"legacy","control",NA,105,30,0.479166666666667,0.333965450779968,0.333965450779968,48.0910249123154,1.2794002541994,3.20578151406565,105,0,0,105,0.331374527056208,0.373093016221496,0.743055555555556,66.2288676938724,0.688578251499399
"exponential-cluster-weights",404,404,"legacy","bracelet",NA,73,54,0.868055555555556,0.331918478646329,0.331918478646329,47.7962609250714,2.16665292328834,3.29489158085168,73,0,0,73,0.331374527056208,0.0783290289774712,0.930555555555556,179.417890559203,1.87690299499024
"exponential-cluster-weights",404,404,"pooling-000","control",0,100,34,0.449589805522009,0.298303318102875,0.333326404301942,32016.6677860101,1.27146427741202,3.20578151406565,100,0,0,100,0.332090685975153,118.693216724721,0.756111273060426,46598.1923457746,0.727717710306754
"exponential-cluster-weights",404,404,"pooling-000","bracelet",0,72,53,0.842783075833923,0.325549751429165,0.334833200142639,32161.3985401007,2.15396055284895,3.33255225362183,72,0,0,72,0.332090685975153,263.423970815333,0.922521134385541,116397.23929569,1.80957987804168
"exponential-cluster-weights",404,404,"pooling-050","control",0.5,100,34,0.449589805522009,0.298303318102875,0.333326404301942,32016.6677860101,1.27146427741202,3.20578151406565,100,0,0,100,0.332090685975153,118.693216724721,0.756111273060426,46598.1923457746,0.727717710306754
"exponential-cluster-weights",404,404,"pooling-050","bracelet",0.5,87,43,0.623152042643568,0.30550519352878,0.333140335732362,31998.7955277648,1.62445049020944,3.27297399145503,87,0,0,87,0.332090685975153,100.820958479395,0.800264440094949,69214.7210799796,1.08152072505234
"exponential-cluster-weights",404,404,"pooling-100","control",1,100,34,0.449589805522009,0.298303318102875,0.333326404301942,32016.6677860101,1.27146427741202,3.20578151406565,100,0,0,100,0.332090685975153,118.693216724721,0.756111273060426,46598.1923457746,0.727717710306754
"exponential-cluster-weights",404,404,"pooling-100","bracelet",1,96,37,0.505517844500895,0.298660892468211,0.333828385989205,32064.8841310351,1.41334048678729,3.27297399145503,96,0,0,96,0.332090685975153,166.909561749715,0.681485028942656,51992.0509892759,0.810731933051858
"exponential-cluster-weights",405,405,"population","control",NA,103,36,0.440511389663932,0.350462425975967,0.375807902341408,36097.1006356969,1.19365355164694,2.85563699530727,103,0,0,103,0.375647306512496,15.4255505586552,0.746075042685212,63317.6600675461,0.87704634101458
"exponential-cluster-weights",405,405,"population","bracelet",NA,75,53,0.806490234456336,0.368289328845477,0.375654425524582,36082.3588804872,1.98923945164454,3.27297399145503,75,0,0,75,0.375647306512496,0.683795348915737,0.893162037229834,131906.013146647,1.8278463110401
"exponential-cluster-weights",405,405,"legacy","control",NA,109,30,0.451388888888889,0.377830078350688,0.377830078350688,54.4075312824991,1.17913521543044,2.87066464766146,109,0,0,109,0.375197645122318,0.379070384885303,0.736111111111111,90.4146510310257,0.830901980844964
"exponential-cluster-weights",405,405,"legacy","bracelet",NA,77,50,0.8125,0.375350737734424,0.375350737734424,54.050506233757,1.99287221781715,3.25257426446003,77,0,0,77,0.375197645122318,0.0220453361432433,0.909722222222222,198.947293100041,1.84038325413305
"exponential-cluster-weights",405,405,"pooling-000","control",0,103,36,0.440511389663932,0.350462425975967,0.375807902341408,36097.1006356969,1.19365355164694,2.85563699530727,103,0,0,103,0.375647306512496,15.4255505586552,0.746075042685212,63317.6600675461,0.87704634101458
"exponential-cluster-weights",405,405,"pooling-000","bracelet",0,75,53,0.806490234456336,0.368289328845477,0.375654425524582,36082.3588804872,1.98923945164454,3.27297399145503,75,0,0,75,0.375647306512496,0.683795348915737,0.893162037229834,131906.013146647,1.8278463110401
"exponential-cluster-weights",405,405,"pooling-050","control",0.5,103,36,0.440511389663932,0.350462425975967,0.375807902341408,36097.1006356969,1.19365355164694,2.85563699530727,103,0,0,103,0.375647306512496,15.4255505586552,0.746075042685212,63317.6600675461,0.87704634101458
"exponential-cluster-weights",405,405,"pooling-050","bracelet",0.5,94,42,0.561404239370341,0.358945298709879,0.375901964733327,36106.1355165656,1.42783602119363,3.08386195473837,94,0,0,94,0.375647306512496,24.4604314272874,0.776839628534544,83293.5324628386,1.15345399433046
"exponential-cluster-weights",405,405,"pooling-100","control",1,103,36,0.440511389663932,0.350462425975967,0.375807902341408,36097.1006356969,1.19365355164694,2.85563699530727,103,0,0,103,0.375647306512496,15.4255505586552,0.746075042685212,63317.6600675461,0.87704634101458
"exponential-cluster-weights",405,405,"pooling-100","bracelet",1,103,37,0.446987048681964,0.349820089126231,0.376803308204692,36192.7113596771,1.22226735824618,2.94892546449164,103,0,0,103,0.375647306512496,111.036274538776,0.692166743014201,65850.5515666467,0.909721171650212
"exponential-cluster-weights",406,406,"population","control",NA,103,36,0.441864823220755,0.306756583207504,0.325565388723121,31271.2067176333,1.20918735499682,2.95157221697195,103,0,0,103,0.325222694220437,32.9164923718308,0.746075042685212,57756.779389138,0.923481781669941
"exponential-cluster-weights",406,406,"population","bracelet",NA,93,40,0.547557572981302,0.309988990452164,0.325895551642223,31302.9195263388,1.44254683400911,3.18460428668241,93,0,0,93,0.325222694220437,64.6293010773697,0.796537292300004,72356.3796559771,1.15574490735753
"exponential-cluster-weights",406,406,"legacy","control",NA,108,29,0.451388888888889,0.325182840402059,0.325182840402059,46.8263290178966,1.21878591011542,3.01991311871783,108,0,0,108,0.324883735029995,0.0430711735773173,0.736111111111111,84.554784063209,0.902855144067486
"exponential-cluster-weights",406,406,"legacy","bracelet",NA,97,35,0.569444444444444,0.324954905032334,0.324954905032334,46.7935063246561,1.45932372917328,3.25257426446003,97,0,0,97,0.324883735029995,0.0102484803368839,0.791666666666667,107.868395617965,1.15260005169913
"exponential-cluster-weights",406,406,"pooling-000","control",0,103,36,0.441864823220755,0.306756583207504,0.325565388723121,31271.2067176333,1.20918735499682,2.95157221697195,103,0,0,103,0.325222694220437,32.9164923718308,0.746075042685212,57756.779389138,0.923481781669941
"exponential-cluster-weights",406,406,"pooling-000","bracelet",0,93,40,0.547557572981302,0.309988990452164,0.325895551642223,31302.9195263388,1.44254683400911,3.18460428668241,93,0,0,93,0.325222694220437,64.6293010773697,0.796537292300004,72356.3796559771,1.15574490735753
"exponential-cluster-weights",406,406,"pooling-050","control",0.5,103,36,0.441864823220755,0.306756583207504,0.325565388723121,31271.2067176333,1.20918735499682,2.95157221697195,103,0,0,103,0.325222694220437,32.9164923718308,0.746075042685212,57756.779389138,0.923481781669941
"exponential-cluster-weights",406,406,"pooling-050","bracelet",0.5,98,36,0.48382126348228,0.308419796784333,0.325562599129707,31270.9387716067,1.3301516159009,3.15011459104687,98,0,0,98,0.325222694220437,32.6485463452336,0.757922791821097,64568.7211081693,1.0324077825063
"exponential-cluster-weights",406,406,"pooling-100","control",1,103,36,0.441864823220755,0.306756583207504,0.325565388723121,31271.2067176333,1.20918735499682,2.95157221697195,103,0,0,103,0.325222694220437,32.9164923718308,0.746075042685212,57756.779389138,0.923481781669941
"exponential-cluster-weights",406,406,"pooling-100","bracelet",1,102,35,0.4386374047391,0.306211058291248,0.326652912387174,31375.6655406128,1.22715376344306,3.13398607852492,102,0,0,102,0.325222694220437,137.375315351397,0.740879940032482,57992.8955032103,0.924169965863258
"exponential-cluster-weights",407,407,"population","control",NA,101,33,0.439439053845833,0.307118036050725,0.340406925485207,32696.7660067051,1.26200855793159,3.20578151406565,101,0,0,101,0.340401950273489,0.477879035996011,0.748875609045101,49820.8691608016,0.761862337556332
"exponential-cluster-weights",407,407,"population","bracelet",NA,83,48,0.694654978553284,0.327675492965755,0.340811029471761,32735.5810028216,1.72008454034862,3.27297399145503,83,0,0,83,0.340401950273489,39.2928751524123,0.837650439345355,95458.7203567501,1.45802697603751
"exponential-cluster-weights",407,407,"legacy","control",NA,106,29,0.465277777777778,0.340706470505718,0.340706470505718,49.0617317528233,1.27028831078384,3.20578151406565,106,0,0,106,0.339765627099253,0.135481450530854,0.736111111111111,71.0675933842178,0.724267069722097
"exponential-cluster-weights",407,407,"legacy","bracelet",NA,86,42,0.694444444444444,0.339765799428711,0.339765799428711,48.9262751177343,1.73485627598581,3.2766433130779,86,0,0,86,0.339765627099253,2.48154418542867e-05,0.861111111111111,143.700485743802,1.46854103851158
"exponential-cluster-weights",407,407,"pooling-000","control",0,101,33,0.439439053845833,0.307118036050725,0.340406925485207,32696.7660067051,1.26200855793159,3.20578151406565,101,0,0,101,0.340401950273489,0.477879035996011,0.748875609045101,49820.8691608016,0.761862337556332
"exponential-cluster-weights",407,407,"pooling-000","bracelet",0,83,48,0.694654978553284,0.327675492965755,0.340811029471761,32735.5810028216,1.72008454034862,3.27297399145503,83,0,0,83,0.340401950273489,39.2928751524123,0.837650439345355,95458.7203567501,1.45802697603751
"exponential-cluster-weights",407,407,"pooling-050","control",0.5,101,33,0.439439053845833,0.307118036050725,0.340406925485207,32696.7660067051,1.26200855793159,3.20578151406565,101,0,0,101,0.340401950273489,0.477879035996011,0.748875609045101,49820.8691608016,0.761862337556332
"exponential-cluster-weights",407,407,"pooling-050","bracelet",0.5,96,40,0.523279057177362,0.318855238216591,0.340763479093174,32731.0136938576,1.37474431283989,3.18460428668241,96,0,0,96,0.340401950273489,34.7255661884046,0.764617082413693,64564.2327546076,0.98628526080028
"exponential-cluster-weights",407,407,"pooling-100","control",1,101,33,0.439439053845833,0.307118036050725,0.340406925485207,32696.7660067051,1.26200855793159,3.20578151406565,101,0,0,101,0.340401950273489,0.477879035996011,0.748875609045101,49820.8691608016,0.761862337556332
"exponential-cluster-weights",407,407,"pooling-100","bracelet",1,101,35,0.448777745387915,0.308261396712702,0.340445425674773,32700.4640269133,1.26384437102335,3.18460428668241,101,0,0,101,0.340401950273489,4.17589924412459,0.743711739474451,51534.1902448659,0.787973378641538
"exponential-cluster-weights",408,408,"population","control",NA,101,34,0.442354141506684,0.333579684069148,0.361450210786035,34718.0156464203,1.24736100170387,3.18966975273969,101,0,0,101,0.361027750083246,40.5781954242848,0.748875609045101,58792.9188957088,0.846720611777979
"exponential-cluster-weights",408,408,"population","bracelet",NA,72,53,0.842783075833923,0.353804772428025,0.363286446625595,34894.3897712816,2.15396055284895,3.33255225362183,72,0,0,72,0.361027750083246,216.952320285658,0.922521134385541,127734.953084916,1.83030787932052
"exponential-cluster-weights",408,408,"legacy","control",NA,106,29,0.465277777777778,0.360615598700806,0.360615598700806,51.928646212916,1.25961730427609,3.12922663651524,106,0,0,106,0.360503591305515,0.0161290649218842,0.736111111111111,86.0382033172874,0.828427174516707
"exponential-cluster-weights",408,408,"legacy","bracelet",NA,73,54,0.868055555555556,0.360602326749876,0.360602326749876,51.9267350519822,2.16598228661252,3.32025458669387,73,0,0,73,0.360503591305515,0.0142179039880332,0.930555555555556,196.288556405112,1.89005293909403
"exponential-cluster-weights",408,408,"pooling-000","control",0,101,34,0.442354141506684,0.333579684069148,0.361450210786035,34718.0156464203,1.24736100170387,3.18966975273969,101,0,0,101,0.361027750083246,40.5781954242848,0.748875609045101,58792.9188957088,0.846720611777979
"exponential-cluster-weights",408,408,"pooling-000","bracelet",0,72,53,0.842783075833923,0.353804772428025,0.363286446625595,34894.3897712816,2.15396055284895,3.33255225362183,72,0,0,72,0.361027750083246,216.952320285658,0.922521134385541,127734.953084916,1.83030787932052
"exponential-cluster-weights",408,408,"pooling-050","control",0.5,101,34,0.442354141506684,0.333579684069148,0.361450210786035,34718.0156464203,1.24736100170387,3.18966975273969,101,0,0,101,0.361027750083246,40.5781954242848,0.748875609045101,58792.9188957088,0.846720611777979
"exponential-cluster-weights",408,408,"pooling-050","bracelet",0.5,84,45,0.660246533127889,0.337382096028461,0.361978758161221,34768.7836789016,1.70733920580284,3.27297399145503,84,0,0,84,0.361027750083246,91.3462279056257,0.799691833590139,86988.3654522495,1.25095496948655
"exponential-cluster-weights",408,408,"pooling-100","control",1,101,34,0.442354141506684,0.333579684069148,0.361450210786035,34718.0156464203,1.24736100170387,3.18966975273969,101,0,0,101,0.361027750083246,40.5781954242848,0.748875609045101,58792.9188957088,0.846720611777979
"exponential-cluster-weights",408,408,"pooling-100","bracelet",1,94,38,0.53122267105318,0.332289915312933,0.361716151976037,34743.5598296023,1.48935151546067,3.25357878179856,94,0,0,94,0.361027750083246,66.1223786062837,0.63889351601216,70167.5994844732,1.00979289152588
"exponential-cluster-weights",409,409,"population","control",NA,101,34,0.442354141506684,0.277284246893184,0.305033723183055,29299.0991791788,1.24736100170387,3.18966975273969,101,0,0,101,0.304091600465381,90.4927712779645,0.748875609045101,45467.9146426255,0.775926835916803
"exponential-cluster-weights",409,409,"population","bracelet",NA,85,46,0.668575355016033,0.287495240103311,0.304162529681166,29215.4193009354,1.69228048057142,3.27297399145503,85,0,0,85,0.304091600465381,6.81289303457743,0.829654770332736,76097.5789988918,1.30235301802523
"exponential-cluster-weights",409,409,"legacy","control",NA,106,29,0.465277777777778,0.303869666221981,0.303869666221981,43.7572319359652,1.26113675049797,3.20573768696429,106,0,0,106,0.303553723265385,0.045495785749786,0.736111111111111,65.9376630218236,0.75344874555042
"exponential-cluster-weights",409,409,"legacy","bracelet",NA,88,41,0.673611111111111,0.30447640529696,0.30447640529696,43.8446023627622,1.68380836186779,3.2766433130779,88,0,0,88,0.303553723265385,0.132866212546766,0.854166666666667,114.849631366793,1.30973512334024
"exponential-cluster-weights",409,409,"pooling-000","control",0,101,34,0.442354141506684,0.277284246893184,0.305033723183055,29299.0991791788,1.24736100170387,3.18966975273969,101,0,0,101,0.304091600465381,90.4927712779645,0.748875609045101,45467.9146426255,0.775926835916803
"exponential-cluster-weights",409,409,"pooling-000","bracelet",0,85,46,0.668575355016033,0.287495240103311,0.304162529681166,29215.4193009354,1.69228048057142,3.27297399145503,85,0,0,85,0.304091600465381,6.81289303457743,0.829654770332736,76097.5789988918,1.30235301802523
"exponential-cluster-weights",409,409,"pooling-050","control",0.5,101,34,0.442354141506684,0.277284246893184,0.305033723183055,29299.0991791788,1.24736100170387,3.18966975273969,101,0,0,101,0.304091600465381,90.4927712779645,0.748875609045101,45467.9146426255,0.775926835916803
"exponential-cluster-weights",409,409,"pooling-050","bracelet",0.5,94,38,0.535022696039645,0.282121642085033,0.304344441081275,29232.8922547386,1.43780991752192,3.25257426446003,94,0,0,94,0.304091600465381,24.2858468378035,0.775590305251322,56941.5112920588,0.973928799036789
"exponential-cluster-weights",409,409,"pooling-100","control",1,101,34,0.442354141506684,0.277284246893184,0.305033723183055,29299.0991791788,1.24736100170387,3.18966975273969,101,0,0,101,0.304091600465381,90.4927712779645,0.748875609045101,45467.9146426255,0.775926835916803
"exponential-cluster-weights",409,409,"pooling-100","bracelet",1,100,35,0.455492858035231,0.277871234531383,0.306583186749835,29447.9282536951,1.27947991516866,3.18966975273969,100,0,0,100,0.304091600465381,239.321845794311,0.721890226127514,47410.0351588712,0.804980824974032
"exponential-cluster-weights",410,410,"population","control",NA,101,34,0.443239078832299,0.295941422939791,0.326877991943994,31397.2848822045,1.25477957013795,3.20578151406565,101,0,0,101,0.325767359582209,106.678459614173,0.749760546370716,47984.501034115,0.764150486485406
"exponential-cluster-weights",410,410,"population","bracelet",NA,82,46,0.687221505018115,0.306348747694101,0.326227917538736,31334.8439354306,1.76784337040227,3.27559102178949,82,0,0,82,0.325767359582209,44.2375128402855,0.837650439345355,83691.8807080696,1.33544435198923
"exponential-cluster-weights",410,410,"legacy","control",NA,106,29,0.465277777777778,0.325922019674225,0.325922019674225,46.9327708330884,1.26970318131071,3.20578151406565,106,0,0,106,0.32516897289704,0.108438735914625,0.743055555555556,69.3688490533786,0.739023584395664
"exponential-cluster-weights",410,410,"legacy","bracelet",NA,85,43,0.708333333333333,0.325794185568242,0.325794185568242,46.9143627218269,1.76494222048751,3.28719386956715,85,0,0,85,0.32516897289704,0.0900306246531031,0.868055555555556,126.944022824949,1.35293346706688
"exponential-cluster-weights",410,410,"pooling-000","control",0,101,34,0.443239078832299,0.295941422939791,0.326877991943994,31397.2848822045,1.25477957013795,3.20578151406565,101,0,0,101,0.325767359582209,106.678459614173,0.749760546370716,47984.501034115,0.764150486485406
"exponential-cluster-weights",410,410,"pooling-000","bracelet",0,82,46,0.687221505018115,0.306348747694101,0.326227917538736,31334.8439354306,1.76784337040227,3.27559102178949,82,0,0,82,0.325767359582209,44.2375128402855,0.837650439345355,83691.8807080696,1.33544435198923
"exponential-cluster-weights",410,410,"pooling-050","control",0.5,101,34,0.443239078832299,0.295941422939791,0.326877991943994,31397.2848822045,1.25477957013795,3.20578151406565,101,0,0,101,0.325767359582209,106.678459614173,0.749760546370716,47984.501034115,0.764150486485406
"exponential-cluster-weights",410,410,"pooling-050","bracelet",0.5,92,39,0.55613625952609,0.302186959106869,0.327575026398839,31464.2364356613,1.48322526586634,3.25257426446003,92,0,0,92,0.325767359582209,173.630013070913,0.796370715862241,61731.1124598393,0.980972676487294
"exponential-cluster-weights",410,410,"pooling-100","control",1,101,34,0.443239078832299,0.295941422939791,0.326877991943994,31397.2848822045,1.25477957013795,3.20578151406565,101,0,0,101,0.325767359582209,106.678459614173,0.749760546370716,47984.501034115,0.764150486485406
"exponential-cluster-weights",410,410,"pooling-100","bracelet",1,98,36,0.483477699579395,0.296626813657047,0.326872568710055,31396.7639697382,1.33594992188334,3.18966975273969,98,0,0,98,0.325767359582209,106.157547147843,0.698340482238787,51746.9645338373,0.824081178934773
"exponential-cluster-weights",411,411,"population","control",NA,101,34,0.442354141506684,0.29558309562871,0.322730257431658,30998.8866868256,1.24736100170387,3.18966975273969,101,0,0,101,0.322366783618915,34.9123866615519,0.748875609045101,50274.7717312273,0.810912537587905
"exponential-cluster-weights",411,411,"population","bracelet",NA,71,58,0.897909465706076,0.322963117831441,0.323429659676456,31066.0656712429,2.40408700058603,3.3340404710972,71,0,0,71,0.322366783618915,102.091371078925,0.944582101361762,139450.869876081,2.24442437210784
"exponential-cluster-weights",411,411,"legacy","control",NA,106,30,0.472222222222222,0.322920642544732,0.322920642544732,46.5005725264414,1.25192604729911,3.13398607852492,106,0,0,106,0.321853223445629,0.153708350270833,0.743055555555556,72.835652967524,0.783169421474411
"exponential-cluster-weights",411,411,"legacy","bracelet",NA,71,56,0.895833333333333,0.321889218072831,0.321889218072831,46.3520474024877,2.43669143430308,3.39457797118163,71,0,0,71,0.321853223445629,0.00518322631715051,0.9375,209.036982719394,2.25488402814517
"exponential-cluster-weights",411,411,"pooling-000","control",0,101,34,0.442354141506684,0.29558309562871,0.322730257431658,30998.8866868256,1.24736100170387,3.18966975273969,101,0,0,101,0.322366783618915,34.9123866615519,0.748875609045101,50274.7717312273,0.810912537587905
"exponential-cluster-weights",411,411,"pooling-000","bracelet",0,71,58,0.897909465706076,0.322963117831441,0.323429659676456,31066.0656712429,2.40408700058603,3.3340404710972,71,0,0,71,0.322366783618915,102.091371078925,0.944582101361762,139450.869876081,2.24442437210784
"exponential-cluster-weights",411,411,"pooling-050","control",0.5,101,34,0.442354141506684,0.29558309562871,0.322730257431658,30998.8866868256,1.24736100170387,3.18966975273969,101,0,0,101,0.322366783618915,34.9123866615519,0.748875609045101,50274.7717312273,0.810912537587905
"exponential-cluster-weights",411,411,"pooling-050","bracelet",0.5,85,45,0.655259651022363,0.302891350555588,0.322367422018636,30964.0356197341,1.67101069445912,3.27297399145503,85,0,0,85,0.322366783618915,0.0613195700316282,0.799691833590139,77855.6782667101,1.25719527039122
"exponential-cluster-weights",411,411,"pooling-100","control",1,101,34,0.442354141506684,0.29558309562871,0.322730257431658,30998.8866868256,1.24736100170387,3.18966975273969,101,0,0,101,0.322366783618915,34.9123866615519,0.748875609045101,50274.7717312273,0.810912537587905
"exponential-cluster-weights",411,411,"pooling-100","bracelet",1,97,39,0.506434014908591,0.292715994491965,0.322500804912379,30976.8473134438,1.44090673248387,3.25357878179856,97,0,0,97,0.322366783618915,12.8730132797718,0.632719776787573,60313.9867157776,0.973533331289038
"exponential-cluster-weights",412,412,"population","control",NA,102,34,0.437585890975721,0.294283965028994,0.314124249262715,30172.2623901823,1.23391344783324,3.18460428668241,102,0,0,102,0.313976877788782,14.155324814179,0.752571523757964,54821.1141423323,0.908468735844127
"exponential-cluster-weights",412,412,"population","bracelet",NA,82,48,0.705930121184358,0.300418296412623,0.314484500763264,30206.865267313,1.76027414182988,3.27297399145503,82,0,0,82,0.313976877788782,48.7582019449583,0.846832965477033,87787.0708939435,1.45309799803918
"exponential-cluster-weights",412,412,"legacy","control",NA,107,29,0.458333333333333,0.315451417535409,0.315451417535409,45.4250041250988,1.23039120882165,3.12922663651524,107,0,0,107,0.313608444288337,0.265388147578371,0.736111111111111,79.3036219518052,0.872907151900371
"exponential-cluster-weights",412,412,"legacy","bracelet",NA,85,43,0.708333333333333,0.314306823981413,0.314306823981413,45.2601826533234,1.76201516538771,3.2766433130779,85,0,0,85,0.313608444288337,0.10056667580298,0.861111111111111,131.779076588439,1.45579479426562
"exponential-cluster-weights",412,412,"pooling-000","control",0,102,34,0.437585890975721,0.294283965028994,0.314124249262715,30172.2623901823,1.23391344783324,3.18460428668241,102,0,0,102,0.313976877788782,14.155324814179,0.752571523757964,54821.1141423323,0.908468735844127
"exponential-cluster-weights",412,412,"pooling-000","bracelet",0,82,48,0.705930121184358,0.300418296412623,0.314484500763264,30206.865267313,1.76027414182988,3.27297399145503,82,0,0,82,0.313976877788782,48.7582019449583,0.846832965477033,87787.0708939435,1.45309799803918
"exponential-cluster-weights",412,412,"pooling-050","control",0.5,102,34,0.437585890975721,0.294283965028994,0.314124249262715,30172.2623901823,1.23391344783324,3.18460428668241,102,0,0,102,0.313976877788782,14.155324814179,0.752571523757964,54821.1141423323,0.908468735844127
"exponential-cluster-weights",412,412,"pooling-050","bracelet",0.5,91,40,0.568483737975263,0.297355283570851,0.315747093688139,30328.1398429331,1.50002482072397,3.23465370020018,91,0,0,91,0.313976877788782,170.032777564993,0.776433598467497,69369.8647891673,1.14365511944399
"exponential-cluster-weights",412,412,"pooling-100","control",1,102,34,0.437585890975721,0.294283965028994,0.314124249262715,30172.2623901823,1.23391344783324,3.18460428668241,102,0,0,102,0.313976877788782,14.155324814179,0.752571523757964,54821.1141423323,0.908468735844127
