"analysis_id","draw","replicate","estimand","regime","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","roundtrip_participant_km","taker_mean_distance_km"
"baseline-posterior",911,911,"legacy","bracelet",80,48,0.777777777777778,0.343422638062217,0.343422638062217,49.4528598809593,1.90493254348182,3.2766433130779,80,0,0,80,0.343186436075086,0.0340130861469419,157.752409297418,1.59497761784812
"baseline-posterior",912,912,"population","control",101,34,0.442354141506684,0.304049495789542,0.332541643592031,31941.2899503018,1.24736100170387,3.18966975273969,101,0,0,101,0.331848475123365,66.5802177523037,51269.3225125469,0.802555604240124
"baseline-posterior",912,912,"population","bracelet",79,48,0.725357098238454,0.315775703717399,0.331987678995647,31888.0805428898,1.85413566311571,3.27559102178949,79,0,0,79,0.331848475123365,13.3708103403806,94642.8283778027,1.48398440367878
"baseline-posterior",912,912,"legacy","control",106,30,0.472222222222222,0.33279574072429,0.33279574072429,47.9225866642978,1.25251117677224,3.13398607852492,106,0,0,106,0.331306246479041,0.214487171315874,73.8894558256669,0.770925162525861
"baseline-posterior",912,912,"legacy","bracelet",82,46,0.75,0.331609800374152,0.331609800374152,47.7518112538779,1.84547306239103,3.2766433130779,82,0,0,82,0.331306246479041,0.0437117608959099,144.139189364867,1.50925363436515
"baseline-posterior",913,913,"population","control",102,33,0.430339815933036,0.310797725166557,0.339289716320202,32589.4558319881,1.23038973020715,3.18966975273969,102,0,0,102,0.337789763433363,144.073474686687,51915.7778027629,0.796511885169392
"baseline-posterior",913,913,"population","bracelet",80,48,0.718860617165702,0.324374253826938,0.338731530489746,32535.8409666011,1.81870156850406,3.27297399145503,80,0,0,80,0.337789763433363,90.4586092996578,98147.6314011886,1.50830020809881
"baseline-posterior",913,913,"legacy","control",107,29,0.458333333333333,0.339668172526473,0.339668172526473,48.9122168438121,1.22980607934852,3.12922663651524,107,0,0,107,0.337268455161872,0.3455593005026,75.7013259357198,0.773848854340945
"baseline-posterior",913,913,"legacy","bracelet",83,45,0.736111111111111,0.338338700306826,0.338338700306826,48.7207728441829,1.81805130816901,3.2766433130779,83,0,0,83,0.337268455161872,0.154115300873343,148.408916716758,1.52305585536783
"baseline-posterior",914,914,"population","control",102,34,0.437148627826594,0.304343491375079,0.326608200730758,31371.3708965908,1.22239917359965,3.13398607852492,102,0,0,102,0.326465056694615,13.749270959619,53401.0996393431,0.851111987030608
"baseline-posterior",914,914,"population","bracelet",82,49,0.706815058509974,0.313456940993491,0.327050332523108,31413.8385395096,1.74745173072803,3.27297399145503,82,0,0,82,0.326465056694615,56.2169138784375,92493.6559685293,1.4721801006935
"baseline-posterior",914,914,"legacy","control",107,29,0.458333333333333,0.32656050840745,0.32656050840745,47.0247132106729,1.22980607934852,3.12922663651524,107,0,0,107,0.326030779466362,0.0762809675167446,76.9714436452741,0.818414812020634
"baseline-posterior",914,914,"legacy","bracelet",86,44,0.708333333333333,0.326958316413758,0.326958316413758,47.0819975635812,1.75173400127282,3.28719386956715,86,0,0,86,0.326030779466362,0.133565320425092,138.010793069889,1.46564292310999
"baseline-posterior",915,915,"population","control",102,34,0.434337650439345,0.314508796424434,0.342214779942938,32870.4140430791,1.22574459106343,3.18966975273969,102,0,0,102,0.341494704106891,69.1647242039398,54084.0783269629,0.822686295586083
"baseline-posterior",915,915,"population","bracelet",78,51,0.76100445591971,0.330403178011914,0.342560756135038,32903.6457482826,1.89110773243516,3.2766433130779,78,0,0,78,0.341494704106891,102.396429407534,106675.272254506,1.62102511482445
"baseline-posterior",915,915,"legacy","control",107,29,0.458333333333333,0.341945942798494,0.341945942798494,49.2402157629832,1.22980607934852,3.12922663651524,107,0,0,107,0.341007792325367,0.135093668130338,78.470126910581,0.796809332520956
"baseline-posterior",915,915,"legacy","bracelet",80,47,0.770833333333333,0.341246280949006,0.341246280949006,49.1394644566568,1.90169146782749,3.22681435575817,80,0,0,80,0.341007792325367,0.0343423618039651,162.758002807032,1.65608238313822
"baseline-posterior",916,916,"population","control",101,34,0.442354141506684,0.292708965365003,0.32198515348699,30927.3179627324,1.24736100170387,3.18966975273969,101,0,0,101,0.320534435212608,139.344391690902,47966.9473533595,0.775478614265227
"baseline-posterior",916,916,"population","bracelet",73,54,0.837431807770791,0.314049960743687,0.322458702456994,30972.8032883992,2.09147579177714,3.28719386956715,73,0,0,73,0.320534435212608,184.82971735769,112024.386922952,1.80843151134646
"baseline-posterior",916,916,"legacy","control",106,29,0.465277777777778,0.321781332559437,0.321781332559437,46.3365118885589,1.2572779943984,3.20573768696429,106,0,0,106,0.31996425128437,0.261659703609538,68.849572125086,0.742930027735708
"baseline-posterior",916,916,"legacy","bracelet",74,53,0.854166666666667,0.320980227871624,0.320980227871624,46.2211528135139,2.1020671452199,3.29489158085168,74,0,0,74,0.31996425128437,0.146300628564525,171.103937936006,1.8509267675165
"baseline-posterior",917,917,"population","control",102,33,0.429038437513014,0.309760750675897,0.339367529343378,32596.9299284902,1.23297776838265,3.20578151406565,102,0,0,102,0.337922144134196,138.832140112343,51863.9960136832,0.795534980249066
"baseline-posterior",917,917,"population","bracelet",81,48,0.709678091034023,0.32276749707933,0.338627919773919,32525.8889501245,1.78455913053321,3.27297399145503,81,0,0,81,0.337922144134196,67.7911617466561,95283.0947941128,1.46472698932566
"baseline-posterior",917,917,"legacy","control",107,29,0.458333333333333,0.339862974464083,0.339862974464083,48.940268322828,1.22980607934852,3.12922663651524,107,0,0,107,0.337398138978532,0.354936309919438,75.6015904307618,0.772386349948736
"baseline-posterior",917,917,"legacy","bracelet",84,44,0.722222222222222,0.33778109592864,0.33778109592864,48.6404778137242,1.79088254025524,3.2766433130779,84,0,0,84,0.337398138978532,0.0551458008155876,144.080029027941,1.48107127544796
"baseline-posterior",918,918,"population","control",102,36,0.448007329363262,0.30265166953301,0.332603204677994,31947.2030157306,1.22646184371223,3.13398607852492,102,0,0,102,0.330984042795008,155.523737184536,50858.9673345403,0.795984664283405
"baseline-posterior",918,918,"population","bracelet",79,51,0.744659142964228,0.316896110101492,0.331702639025285,31860.7018836566,1.84597993428032,3.27297399145503,79,0,0,79,0.330984042795008,69.0226051105274,99101.8863606782,1.55523702400784
"baseline-posterior",918,918,"legacy","control",107,28,0.451388888888889,0.333185732029199,0.333185732029199,47.9787454122046,1.23386866142888,3.20573768696429,107,0,0,107,0.330437170661842,0.395792836899368,71.7773844633974,0.748012310938199
"baseline-posterior",918,918,"legacy","bracelet",82,46,0.75,0.331549384120478,0.331549384120478,47.7431113133488,1.84547306239103,3.2766433130779,82,0,0,82,0.330437170661842,0.160158738043606,149.221790296546,1.56275728782284
"baseline-posterior",919,919,"population","control",102,34,0.439553575146795,0.307860816331465,0.336447021763697,32316.4093344467,1.22799364221377,3.18460428668241,102,0,0,102,0.334161265076632,219.551501305985,50404.3449123225,0.779856827388858
"baseline-posterior",919,919,"population","bracelet",79,51,0.744659142964228,0.320081232570445,0.334794472817846,32157.6787030997,1.84597993428032,3.27297399145503,79,0,0,79,0.334161265076632,60.8208699590577,100314.4921282,1.55972844082384
"baseline-posterior",919,919,"legacy","control",106,29,0.465277777777778,0.333713986312224,0.333713986312224,48.0548140289602,1.25238167879258,3.20573768696429,106,0,0,106,0.333604391614635,0.01578163645285,73.0060489358476,0.759612230440123
"baseline-posterior",919,919,"legacy","bracelet",82,46,0.75,0.334642110216264,0.334642110216264,48.188463871142,1.84547306239103,3.2766433130779,82,0,0,82,0.333604391614635,0.149431478634646,151.034731250951,1.56712539804987
"baseline-posterior",920,920,"population","control",102,34,0.438387540082455,0.315302411564892,0.343300495352543,32974.6991796024,1.22671724546782,3.13398607852492,102,0,0,102,0.341599581151864,163.376210803566,51675.1531882814,0.783557613472433
"baseline-posterior",920,920,"population","bracelet",77,51,0.764544205222171,0.330079174772057,0.342292931049332,32877.9206131505,1.91458431699129,3.27297399145503,77,0,0,77,0.341599581151864,66.5976443515974,108374.535752336,1.64813549231865
"baseline-posterior",920,920,"legacy","control",107,31,0.472222222222222,0.343603509262161,0.343603509262161,49.4789053337512,1.22627882333729,3.0721278373294,107,0,0,107,0.341030223051028,0.370553214403088,75.1398999873202,0.759312473472052
"baseline-posterior",920,920,"legacy","bracelet",80,47,0.770833333333333,0.342232066185117,0.342232066185117,49.2814175306568,1.91111889430251,3.25257426446003,80,0,0,80,0.341030223051028,0.173065411308755,163.600222580958,1.6598571102301
"baseline-posterior",921,921,"population","control",102,33,0.430339815933036,0.298013480003552,0.32540901834092,31256.1870296821,1.229870033664,3.18966975273969,102,0,0,102,0.323044209443782,227.144624187891,49644.0493828503,0.794147560860614
"baseline-posterior",921,921,"population","bracelet",74,54,0.825313371923541,0.314108403180489,0.323865322759639,31107.9119817088,2.03458713256615,3.27297399145503,74,0,0,74,0.323044209443782,78.8695762146381,109556.997738345,1.76091853742487
"baseline-posterior",921,921,"legacy","control",106,29,0.465277777777778,0.323082484631493,0.323082484631493,46.523877786935,1.25238167879258,3.20573768696429,106,0,0,106,0.322534067625776,0.0789720488231538,72.9144728815215,0.783624198475537
"baseline-posterior",921,921,"legacy","bracelet",76,51,0.826388888888889,0.323861709139081,0.323861709139081,46.6360861160277,2.02845802661289,3.25257426446003,76,0,0,76,0.322534067625776,0.191180377915899,165.506832816524,1.77445028732421
"baseline-posterior",922,922,"population","control",101,34,0.442354141506684,0.300513389311216,0.329825379499771,31680.3873517121,1.24736100170387,3.18966975273969,101,0,0,101,0.328654247319451,112.4895881841,49781.8850062419,0.785689336016777
"baseline-posterior",922,922,"population","bracelet",71,57,0.887987756631824,0.326941736828629,0.328663239608666,31568.7614908916,2.4695393665374,3.35911220065006,71,0,0,71,0.328654247319451,0.863727363608632,146906.131237081,2.32676424888362
"baseline-posterior",922,922,"legacy","control",106,29,0.465277777777778,0.330145124782727,0.330145124782727,47.5408979687126,1.25339703308763,3.20573768696429,106,0,0,106,0.328090446433687,0.295873682261714,71.6689089246143,0.753760572336903
"baseline-posterior",922,922,"legacy","bracelet",71,58,0.909722222222222,0.328207095943425,0.328207095943425,47.2618218158532,2.47009358633081,3.3245771545851,71,0,0,71,0.328090446433687,0.0167975294022256,221.690914484065,2.34534880339402
"baseline-posterior",923,923,"population","control",101,34,0.442354141506684,0.306715835009968,0.334686482947016,32147.3060600268,1.24736100170387,3.18966975273969,101,0,0,101,0.333782911550273,86.7898397999852,52288.1386543235,0.813258482012285
"baseline-posterior",923,923,"population","bracelet",77,49,0.753362761837338,0.319583631880011,0.334125782403891,32093.4496514586,1.91963937341051,3.2766433130779,77,0,0,77,0.333782911550273,32.9334312317624,100236.676180836,1.56163761249456
"baseline-posterior",923,923,"legacy","control",106,29,0.465277777777778,0.334565308657039,0.334565308657039,48.1774044466136,1.25589723417873,3.13398607852492,106,0,0,106,0.333248549550995,0.189613311270392,75.6714339017725,0.785341538953448
"baseline-posterior",923,923,"legacy","bracelet",80,48,0.777777777777778,0.334651114079683,0.334651114079683,48.1897604274743,1.90493254348182,3.2766433130779,80,0,0,80,0.333248549550995,0.20196929213111,151.873317825968,1.57578411345848
"baseline-posterior",924,924,"population","control",101,34,0.442354141506684,0.30737987987717,0.335703647998764,32245.0067975773,1.24736100170387,3.18966975273969,101,0,0,101,0.335601013352047,9.85826308650212,52215.9718391332,0.809675311388932
"baseline-posterior",924,924,"population","bracelet",71,55,0.876983300712114,0.335275739868025,0.336049289755149,32278.2063795616,2.40298354686704,3.33255225362183,71,0,0,71,0.335601013352047,43.0578450707835,143954.313529033,2.22989951542327
"baseline-posterior",924,924,"legacy","control",106,29,0.465277777777778,0.335897939003361,0.335897939003361,48.3693032164839,1.25129245739263,3.12922663651524,106,0,0,106,0.335069078892592,0.119355855950708,75.5534248056704,0.781005925054574
"baseline-posterior",924,924,"legacy","bracelet",71,56,0.895833333333333,0.335313721518028,0.335313721518028,48.285175898596,2.41019978188954,3.33255225362183,71,0,0,71,0.335069078892592,0.0352285380627819,216.843546344168,2.24544637467576
"baseline-posterior",925,925,"population","control",101,34,0.442354141506684,0.303232197341686,0.334010007800729,32082.3292692756,1.24736100170387,3.18966975273969,101,0,0,101,0.332329892983013,161.378388471196,49333.2115283474,0.768853332223488
"baseline-posterior",925,925,"population","bracelet",71,55,0.876608503727148,0.328303097049423,0.332401581756268,31927.8367308531,2.27469347042385,3.33255225362183,71,0,0,71,0.332329892983013,6.88585004869674,130311.986712652,2.04072683989151
"baseline-posterior",925,925,"legacy","control",106,29,0.465277777777778,0.334290478290002,0.334290478290002,48.1378288737603,1.25339703308763,3.20573768696429,106,0,0,106,0.331729632131163,0.368761846872943,70.79421772068,0.735328320543238
"baseline-posterior",925,925,"legacy","bracelet",71,55,0.888888888888889,0.331736646830545,0.331736646830545,47.7700771435985,2.28272167944865,3.33641391132272,71,0,0,71,0.331729632131163,0.00101011671112161,195.894998238006,2.05039440954993
"baseline-posterior",926,926,"population","control",102,32,0.428132678132678,0.33235648793782,0.361709857763294,34742.95525788,1.22967402004109,3.20578151406565,102,0,0,102,0.360173746494572,147.546559583352,54876.5968792366,0.78975142546042
"baseline-posterior",926,926,"population","bracelet",77,52,0.778307583392329,0.347994295760172,0.361606315273628,34733.0097946625,1.92364780083546,3.2766433130779,77,0,0,77,0.360173746494572,137.601096365928,113353.72451153,1.63178666608025
"baseline-posterior",926,926,"legacy","control",107,29,0.458333333333333,0.361865547483848,0.361865547483848,52.1086388376741,1.22980607934852,3.12922663651524,107,0,0,107,0.359611638424814,0.324562904500958,79.98900953664,0.767521579155207
"baseline-posterior",926,926,"legacy","bracelet",79,48,0.784722222222222,0.360245938257151,0.360245938257151,51.8754151090297,1.93124960269263,3.22681435575817,79,0,0,79,0.359611638424814,0.0913391758565538,172.711198321392,1.66467292799869
"baseline-posterior",927,927,"population","control",100,34,0.449589805522009,0.299982005826719,0.334285476085275,32108.7885489428,1.27146427741202,3.20578151406565,100,0,0,100,0.333778107530704,48.7337644036925,47549.3778539771,0.740441791839927
"baseline-posterior",927,927,"population","bracelet",71,58,0.900189480697955,0.33389826926923,0.333811319866457,32063.2448958129,2.52935216655058,3.35756390029317,71,0,0,71,0.333778107530704,3.19011127376871,153604.746411745,2.39534000552458
"baseline-posterior",927,927,"legacy","control",105,30,0.479166666666667,0.334890932833967,0.334890932833967,48.2242943280912,1.27699132603084,3.20578151406565,105,0,0,105,0.333088673464979,0.259525349134229,67.9432169274012,0.704450089670089
"baseline-posterior",927,927,"legacy","bracelet",71,57,0.902777777777778,0.333169064020655,0.333169064020655,47.9763452189743,2.53382205968398,3.32829369418776,71,0,0,71,0.333088673464979,0.0115762400172912,231.684836978768,2.4145736395854
"baseline-posterior",928,928,"population","control",102,34,0.440032482405364,0.312383048798297,0.342131641678907,32862.4284465423,1.23087756983808,3.12435248609775,102,0,0,102,0.340949542533611,113.542987103952,51785.4264590726,0.787912350167798
"baseline-posterior",928,928,"population","bracelet",75,52,0.798796485237163,0.331368723600232,0.342926411897429,32938.7677155719,1.99200065402294,3.27297399145503,75,0,0,75,0.340949542533611,189.882256133496,112318.481902766,1.70495877187396
"baseline-posterior",928,928,"legacy","control",106,29,0.465277777777778,0.34085431237731,0.34085431237731,49.0830209823326,1.25238167879258,3.20573768696429,106,0,0,106,0.34037456241786,0.0690839941607067,74.1747639755575,0.755605120579851
"baseline-posterior",928,928,"legacy","bracelet",77,50,0.8125,0.341609576119513,0.341609576119513,49.1917789612098,2.00069073714147,3.28719386956715,77,0,0,77,0.34037456241786,0.177841973037914,170.800765715776,1.7360702268001
"baseline-posterior",929,929,"population","control",102,33,0.43402531961854,0.318611128453554,0.344891291230354,33127.498305258,1.23615396503993,3.18460428668241,102,0,0,102,0.343772808671593,107.432486734164,54722.5893443148,0.825939055827063
"baseline-posterior",929,929,"population","bracelet",80,48,0.720078707366843,0.328347986855269,0.345282613427263,33165.0855849155,1.8205282788811,3.27559102178949,80,0,0,80,0.343772808671593,145.019766391641,96645.5182641466,1.45703707015464
"baseline-posterior",929,929,"legacy","control",106,29,0.465277777777778,0.343767455361803,0.343767455361803,49.5025135720996,1.25129245739263,3.12922663651524,106,0,0,106,0.343260826192538,0.0729546003740893,79.7817847319685,0.8058356937347
"baseline-posterior",929,929,"legacy","bracelet",83,45,0.736111111111111,0.344624352344039,0.344624352344039,49.6259067375416,1.82073005428802,3.28719386956715,83,0,0,83,0.343260826192538,0.196347765816135,146.671556426756,1.47777205565697
"baseline-posterior",930,930,"population","control",102,35,0.444009494856952,0.314680813063549,0.341242494119412,32777.0240451578,1.23213152951,3.15011459104687,102,0,0,102,0.34022475304343,97.7560658302973,55027.6693065904,0.839424427775647
"baseline-posterior",930,930,"population","bracelet",80,48,0.718975138466664,0.323357568107565,0.340357060703245,32691.9763946681,1.81865363719062,3.27430809299554,80,0,0,80,0.34022475304343,12.7084153405631,95253.6763412849,1.45683569557484
"baseline-posterior",930,930,"legacy","control",106,29,0.465277777777778,0.340060134413919,0.340060134413919,48.9686593556044,1.25129245739263,3.12922663651524,106,0,0,106,0.339727535786608,0.0478942023327704,79.5472446724163,0.812226082143213
"baseline-posterior",930,930,"legacy","bracelet",84,44,0.722222222222222,0.341318622712784,0.341318622712784,49.1498816706409,1.80233108900453,3.28719386956715,84,0,0,84,0.339727535786608,0.229116517369256,143.590562756943,1.46074169332858
"baseline-posterior",931,931,"population","control",102,34,0.442000166576438,0.303799932657004,0.326305503793168,31342.2962503413,1.22445533990886,3.08386195473837,102,0,0,102,0.324991661760604,126.197154911788,52468.2035382158,0.837019137320616
"baseline-posterior",931,931,"population","bracelet",82,48,0.705336692624828,0.311439107030937,0.325557455137949,31270.4446809102,1.74873240931211,3.25257426446003,82,0,0,82,0.324991661760604,54.3455854807071,90333.4275100898,1.44438987727661
"baseline-posterior",931,931,"legacy","control",107,29,0.458333333333333,0.326867737835363,0.326867737835363,47.0689542482922,1.22980607934852,3.12922663651524,107,0,0,107,0.324524986151512,0.337356242474463,75.5036121154161,0.802053214493878
"baseline-posterior",931,931,"legacy","bracelet",86,44,0.708333333333333,0.32561682942903,0.32561682942903,46.8888234377804,1.75033404288554,3.2766433130779,86,0,0,86,0.324524986151512,0.157225431962594,134.723175209524,1.43662354194381
"baseline-posterior",932,932,"population","control",101,34,0.442354141506684,0.294540803973051,0.321941328609228,30923.1084955736,1.24736100170387,3.18966975273969,101,0,0,101,0.321111673893386,79.6899947659986,49806.8057875912,0.805333102180214
"baseline-posterior",932,932,"population","bracelet",78,52,0.76853162870112,0.308682442711455,0.322618126946091,30988.116329426,1.88567517435364,3.2766433130779,78,0,0,78,0.321111673893386,144.697828618402,97480.9282944348,1.57287598991404
"baseline-posterior",932,932,"legacy","control",106,30,0.472222222222222,0.322228693675195,0.322228693675195,46.4009318892281,1.25251117677224,3.13398607852492,106,0,0,106,0.320588661642784,0.236164612667103,71.8185647193274,0.773891404711206
"baseline-posterior",932,932,"legacy","bracelet",80,47,0.770833333333333,0.320696916890287,0.320696916890287,46.1803560322014,1.90169146782749,3.22681435575817,80,0,0,80,0.320588661642784,0.0155887556404011,149.125347359149,1.61459720292287
"baseline-posterior",933,933,"population","control",102,33,0.432651064006996,0.296335934769798,0.322795453542952,31005.1489037076,1.22782178530663,3.20578151406565,102,0,0,102,0.321022716532398,170.274935337682,49874.5756614977,0.804295051386347
"baseline-posterior",933,933,"population","bracelet",78,51,0.759359513596802,0.309811153952286,0.322444085094623,30971.3992615087,1.88348474801639,3.25257426446003,78,0,0,78,0.321022716532398,136.525293138791,98394.1507107801,1.58846795845392
"baseline-posterior",933,933,"legacy","control",107,29,0.458333333333333,0.322906691443413,0.322906691443413,46.4985635678514,1.22980607934852,3.12922663651524,107,0,0,107,0.320531178809056,0.342073819347327,72.4122186046628,0.778650059791608
"baseline-posterior",933,933,"legacy","bracelet",81,48,0.770833333333333,0.321830473285872,0.321830473285872,46.3435881531656,1.88914296232013,3.2766433130779,81,0,0,81,0.320531178809056,0.187098404661469,148.488452358194,1.60203879625634
"baseline-posterior",934,934,"population","control",101,34,0.442354141506684,0.307266216793304,0.337575286108174,32424.7813812623,1.24736100170387,3.18966975273969,101,0,0,101,0.336226462186523,129.557235322445,50657.0044773216,0.781146430590822
"baseline-posterior",934,934,"population","bracelet",79,48,0.728626160829551,0.322167603062147,0.337695043154455,32436.2842850717,1.85433900878576,3.2766433130779,79,0,0,79,0.336226462186523,141.060139131852,97564.335015573,1.50393821558155
"baseline-posterior",934,934,"legacy","control",106,29,0.465277777777778,0.337852547590875,0.337852547590875,48.650766853086,1.25339703308763,3.20573768696429,106,0,0,106,0.335640380382131,0.318552078059106,72.8545641835517,0.74875041953147
"baseline-posterior",934,934,"legacy","bracelet",82,45,0.743055555555556,0.336879724947186,0.336879724947186,48.5106803923947,1.85039982302474,3.25257426446003,82,0,0,82,0.335640380382131,0.178465617367863,148.959247674367,1.5353242468407
"baseline-posterior",935,935,"population","control",101,34,0.442354141506684,0.306313331428074,0.33480387464369,32158.5817672757,1.24736100170387,3.18966975273969,101,0,0,101,0.334189265490558,59.0344383766605,51818.0067498501,0.80566374358243
"baseline-posterior",935,935,"population","bracelet",76,52,0.784564610835797,0.323266142323571,0.335506591055332,32226.0790840467,1.95011353383325,3.27297399145503,76,0,0,76,0.334189265490558,126.531755147622,107269.900161547,1.66433371993197
"baseline-posterior",935,935,"legacy","control",106,30,0.472222222222222,0.335039083048882,0.335039083048882,48.245627959039,1.25251117677224,3.13398607852492,106,0,0,106,0.333647850338087,0.20033751035443,74.714650740938,0.77431524784351
"baseline-posterior",935,935,"legacy","bracelet",78,49,0.798611111111111,0.334205149757033,0.334205149757033,48.1255415650127,1.96095417849704,3.22681435575817,78,0,0,78,0.333647850338087,0.0802511163281849,163.554870026005,1.69925225469992
"baseline-posterior",936,936,"population","control",101,34,0.44157331445467,0.310083326933279,0.343150191881933,32960.2622306434,1.24984786677158,3.20578151406565,101,0,0,101,0.341276216546695,179.999078900255,50639.772649907,0.768194322841687
"baseline-posterior",936,936,"population","bracelet",84,45,0.664161079415317,0.324443851682163,0.34261145567821,32908.5155408034,1.69790519347133,3.2766433130779,84,0,0,84,0.341276216546695,128.252389060268,86571.2715912948,1.31533237170718
"baseline-posterior",936,936,"legacy","control",106,29,0.465277777777778,0.34365975544249,0.34365975544249,49.4870047837185,1.2558867123753,3.20578151406565,106,0,0,106,0.340656090005859,0.432527822874796,72.4572050498116,0.732083153612586
"baseline-posterior",936,936,"legacy","bracelet",87,41,0.680555555555556,0.34105115484983,0.34105115484983,49.1113662983755,1.71139685764655,3.28719386956715,87,0,0,87,0.340656090005859,0.0568893375317074,130.722173349738,1.33087493998372
"baseline-posterior",937,937,"population","control",102,34,0.437794111522925,0.310638373902007,0.338728287774149,32535.5294972825,1.22968955436392,3.18460428668241,102,0,0,102,0.337182001677975,148.523872109628,51293.264060614,0.78826539560234
"baseline-posterior",937,937,"population","bracelet",77,51,0.769583142464498,0.324918564841898,0.338899984498699,32552.021311069,1.91724007160749,3.27297399145503,77,0,0,77,0.337182001677975,165.015685896153,104528.214723613,1.60555643725984
"baseline-posterior",937,937,"legacy","control",107,30,0.465277777777778,0.338408860316812,0.338408860316812,48.730875885621,1.22899370197754,3.04331980055822,107,0,0,107,0.336647942445936,0.253572173406262,75.9085999788701,0.77885528014148
"baseline-posterior",937,937,"legacy","bracelet",79,48,0.784722222222222,0.336869780767117,0.336869780767117,48.5092484304649,1.93124960269263,3.22681435575817,79,0,0,79,0.336647942445936,0.0319447182501307,159.942058546547,1.64857283633053
"baseline-posterior",938,938,"population","control",101,34,0.448642402032233,0.305444746823521,0.337100426864343,32379.1702011739,1.25299693012164,3.18966975273969,101,0,0,101,0.334632768850586,237.02348753739,47663.9141766634,0.736027419487969
"baseline-posterior",938,938,"population","bracelet",72,54,0.857837421396743,0.327526234186282,0.335308168634922,32207.0202137215,2.17753001823322,3.33641391132272,72,0,0,72,0.334632768850586,64.8735000850647,119456.173004688,1.8545052012262
"baseline-posterior",938,938,"legacy","control",105,30,0.479166666666667,0.335050818746551,0.335050818746551,48.2473178995034,1.27699132603084,3.20578151406565,105,0,0,105,0.333963671208983,0.156549245409778,68.6161699850567,0.711087921280728
"baseline-posterior",938,938,"legacy","bracelet",73,54,0.868055555555556,0.33408260556518,0.33408260556518,48.1078952013859,2.18457998442568,3.36663106044542,73,0,0,73,0.333963671208983,0.0171265472922641,181.007924362479,1.88127046095819
"baseline-posterior",939,939,"population","control",101,34,0.442354141506684,0.308492128941625,0.338297490465359,32494.1505541787,1.24736100170387,3.18966975273969,101,0,0,101,0.338066439411682,22.1929158077328,51391.1105259284,0.790774795608861
"baseline-posterior",939,939,"population","bracelet",76,52,0.784564610835797,0.326497216071336,0.338566702055426,32520.0088658277,1.95032804626544,3.27297399145503,76,0,0,76,0.338066439411682,48.0512274568173,108462.736818013,1.66763080024843
"baseline-posterior",939,939,"legacy","control",106,29,0.465277777777778,0.33837098718595,0.33837098718595,48.7254221547768,1.25238167879258,3.20573768696429,106,0,0,106,0.337501955570442,0.125140552633148,74.2212774313054,0.761627854095761
"baseline-posterior",939,939,"legacy","bracelet",79,49,0.791666666666667,0.338556537373287,0.338556537373287,48.7521413817533,1.94303028160469,3.20998882267476,79,0,0,79,0.337501955570442,0.15185977960963,164.177695032886,1.68379983298881
"baseline-posterior",940,940,"population","control",102,32,0.428059800941157,0.290202538614018,0.314888343189165,30245.6551400056,1.23096607768974,3.18966975273969,102,0,0,102,0.31346977483978,136.25632709514,48871.3284166791,0.80790659336781
"baseline-posterior",940,940,"population","bracelet",82,48,0.705336692624828,0.300276769254962,0.314601926391892,30218.144233794,1.74873240931211,3.25257426446003,82,0,0,82,0.31346977483978,108.74542088349,86359.8706493888,1.4289406718896
"baseline-posterior",940,940,"legacy","control",107,30,0.465277777777778,0.314913422462188,0.314913422462188,45.3475328345551,1.22932605112259,3.12922663651524,107,0,0,107,0.312996409291098,0.276049896637012,72.0981177674374,0.794950830406569
"baseline-posterior",940,940,"legacy","bracelet",85,43,0.708333333333333,0.313451136011233,0.313451136011233,45.1369635856176,1.76201516538771,3.2766433130779,85,0,0,85,0.312996409291098,0.0654806476995375,130.376521720563,1.4442323027917
"baseline-posterior",941,941,"population","control",102,33,0.43402531961854,0.312783470916421,0.338654287209006,32528.4215949995,1.2344889333715,3.18460428668241,102,0,0,102,0.337401381035949,120.344143734514,53442.9054846537,0.821480152803808
"baseline-posterior",941,941,"population","bracelet",81,51,0.732009744721609,0.32437870335938,0.338680487177439,32530.9381543674,1.78392344426618,3.25257426446003,81,0,0,81,0.337401381035949,122.860703102386,97351.7193908753,1.49629437258952
"baseline-posterior",941,941,"legacy","control",106,29,0.465277777777778,0.337292983606986,0.337292983606986,48.5701896394059,1.25129245739263,3.12922663651524,106,0,0,106,0.336896585207948,0.0570813694614429,77.9849050451585,0.802806264749354
"baseline-posterior",941,941,"legacy","bracelet",84,44,0.722222222222222,0.338086283339429,0.338086283339429,48.6844248008778,1.79001769214985,3.25257426446003,84,0,0,84,0.336896585207948,0.171316530933304,146.93892660418,1.50909584744165
"baseline-posterior",942,942,"population","control",100,34,0.449589805522009,0.289261099457454,0.321191819573029,30851.1166536286,1.27146427741202,3.20578151406565,100,0,0,100,0.320854000414241,32.4482058398899,46651.1207460111,0.756068593396023
"baseline-posterior",942,942,"population","bracelet",74,52,0.817984008661975,0.311337905766364,0.32192512356094,30921.5519682755,2.04483999624069,3.33255225362183,74,0,0,74,0.320854000414241,102.883520486772,103998.589792973,1.68165216771254
"baseline-posterior",942,942,"legacy","control",105,30,0.479166666666667,0.321983976717873,0.321983976717873,46.3656926473738,1.27757645550397,3.20578151406565,105,0,0,105,0.320222270985143,0.253685625513192,66.5465368030654,0.717626902602033
